id,year,week,positive_rate,t1,t2,volume,seasonindicator,bsweight,intervolume,cpl
201645,2016,45,0.029787234,0,0,0.294271139,0,299,0.253758517,0
201646,2016,46,0.016168149,0,0,0.294271139,0,299,0.253758517,0
201647,2016,47,0.026407227,0,0,0.294271139,0,299,0.253758517,0
201648,2016,48,0.047489824,0,0,0.294271139,0,299,0.253758517,0
201649,2016,49,0.093514329,0,0,0.294271139,0,299,0.253758517,0
201650,2016,50,0.106589147,0,0,0.294271139,1,299,0.253758517,0
201651,2016,51,0.187935035,0,0,0.294271139,1,299,0.253758517,0
201652,2016,52,0.254246886,0,0,0.294271139,1,299,0.253758517,0
201701,2017,1,0.273737842,0,0,0.282710487,1,299,0.210166612,0
201702,2017,2,0.265306122,0,0,0.282710487,1,299,0.210166612,0
201703,2017,3,0.244984161,0,0,0.282710487,1,299,0.210166612,0
201704,2017,4,0.2555,0,0,0.282710487,1,299,0.210166612,0
201705,2017,5,0.230656934,0,0,0.282710487,1,299,0.210166612,0
201706,2017,6,0.201052016,0,0,0.282710487,1,299,0.210166612,0
201707,2017,7,0.208178439,0,0,0.282710487,1,299,0.210166612,0
201708,2017,8,0.164179104,0,0,0.282710487,1,299,0.210166612,0
201709,2017,9,0.101858736,0,0,0.282710487,1,299,0.210166612,0
201710,2017,10,0.072831424,0,0,0.282710487,1,299,0.210166612,0
201711,2017,11,0.050756901,0,0,0.282710487,1,299,0.210166612,0
201712,2017,12,0.03003337,0,0,0.282710487,1,299,0.210166612,0
201713,2017,13,0.031201248,0,0,0.304457447,1,299,0.261606502,0
201714,2017,14,0.034686347,0,0,0.304457447,0,299,0.261606502,0
201715,2017,15,0.016042781,0,0,0.304457447,0,299,0.261606502,0
201716,2017,16,0.042654028,0,0,0.304457447,0,299,0.261606502,0
201717,2017,17,0.039358601,0,0,0.304457447,0,299,0.261606502,0
201718,2017,18,0.028678304,0,0,0.304457447,0,299,0.261606502,0
201719,2017,19,0.029816514,0,0,0.304457447,0,299,0.261606502,0
201720,2017,20,0.027748132,0,0,0.304457447,0,299,0.261606502,0
201721,2017,21,0.035548207,0,0,0.304457447,0,299,0.261606502,0
201722,2017,22,0.043348281,0,0,0.304457447,0,299,0.261606502,0
201723,2017,23,0.031582677,0,0,0.304457447,0,299,0.261606502,0
201724,2017,24,0.019817073,0,0,0.304457447,0,299,0.261606502,0
201725,2017,25,0.016435952,0,0,0.304457447,0,299,0.261606502,0
201726,2017,26,0.01305483,0,0,0.306528586,0,299,0.282683167,0
201727,2017,27,0.012230837,0,0,0.306528586,0,299,0.282683167,0
201728,2017,28,0.011406844,0,0,0.306528586,0,299,0.282683167,0
201729,2017,29,9.20E-03,0,0,0.306528586,0,299,0.282683167,0
201730,2017,30,0.00698324,0,0,0.306528586,0,299,0.282683167,0
201731,2017,31,0.010271281,0,0,0.306528586,0,299,0.282683167,0
201732,2017,32,0.013559322,0,0,0.306528586,0,299,0.282683167,0
201733,2017,33,0.010435968,0,0,0.306528586,0,299,0.282683167,0
201734,2017,34,0.007312614,0,0,0.306528586,0,299,0.282683167,0
201735,2017,35,0.016332363,0,0,0.306528586,0,299,0.282683167,0
201736,2017,36,0.025352113,0,0,0.306528586,0,299,0.282683167,0
201737,2017,37,0.022838658,0,0,0.306528586,0,299,0.282683167,0
201738,2017,38,0.020325203,0,0,0.306528586,0,299,0.282683167,0
201739,2017,39,0.020662602,0,0,0.29789884,0,299,0.221467219,0
201740,2017,40,0.021,0,0,0.29789884,0,299,0.221467219,0
201741,2017,41,0.019,0,0,0.29789884,0,299,0.221467219,0
201742,2017,42,0.022,0,0,0.29789884,0,299,0.221467219,0
201743,2017,43,0.016,0,0,0.29789884,0,299,0.221467219,0
201744,2017,44,0.012,0,0,0.29789884,0,299,0.221467219,0
201745,2017,45,0.014,0,0,0.29789884,0,299,0.221467219,0
201746,2017,46,0.021,0,0,0.29789884,0,299,0.221467219,0
201747,2017,47,0.041,0,0,0.29789884,0,299,0.221467219,0
201748,2017,48,0.035,0,0,0.29789884,0,299,0.221467219,0
201749,2017,49,0.086,0,0,0.29789884,0,299,0.221467219,0
201750,2017,50,0.112,0,0,0.29789884,1,299,0.221467219,0
201751,2017,51,0.223,0,0,0.29789884,1,299,0.221467219,0
201752,2017,52,0.291,0,0,0.29789884,1,299,0.221467219,0
201801,2018,1,0.284,0,0,0.282710487,1,299,0.210166612,0
201802,2018,2,0.283,0,0,0.282710487,1,299,0.210166612,0
201803,2018,3,0.269,0,0,0.282710487,1,299,0.210166612,0
201804,2018,4,0.276,0,0,0.282710487,1,299,0.210166612,0
201805,2018,5,0.26,0,0,0.282710487,1,299,0.210166612,0
201806,2018,6,0.253,0,0,0.282710487,1,299,0.210166612,0
201807,2018,7,0.293,0,0,0.282710487,1,299,0.210166612,0
201808,2018,8,0.291,0,0,0.282710487,1,299,0.210166612,0
201809,2018,9,0.265,0,0,0.282710487,1,299,0.210166612,0
201810,2018,10,0.253,0,0,0.282710487,1,299,0.210166612,0
201811,2018,11,0.216,0,0,0.282710487,1,299,0.210166612,0
201812,2018,12,0.175,0,0,0.282710487,1,299,0.210166612,0
201813,2018,13,0.191,0,0,0.309980485,1,299,0.258713479,0
201814,2018,14,0.166,0,0,0.309980485,0,299,0.258713479,0
201815,2018,15,0.105,0,0,0.309980485,0,299,0.258713479,0
201816,2018,16,0.057,0,0,0.309980485,0,299,0.258713479,0
201817,2018,17,0.032,0,0,0.309980485,0,299,0.258713479,0
201818,2018,18,0.024,0,0,0.309980485,0,299,0.258713479,0
201819,2018,19,0.015,0,0,0.309980485,0,299,0.258713479,0
201820,2018,20,0.014,0,0,0.309980485,0,299,0.258713479,0
201821,2018,21,9.30E-03,0,0,0.309980485,0,299,0.258713479,0
201822,2018,22,0.004602992,0,0,0.309980485,0,299,0.258713479,0
201823,2018,23,6.71E-03,0,0,0.309980485,0,299,0.258713479,0
201824,2018,24,0.008810573,0,0,0.309980485,0,299,0.258713479,0
201825,2018,25,8.01E-03,0,0,0.309980485,0,299,0.258713479,0
201826,2018,26,0.007211538,0,0,0.310670865,0,299,0.283683204,0
201827,2018,27,5.55E-03,0,0,0.310670865,0,299,0.283683204,0
201828,2018,28,0.003880983,0,0,0.310670865,0,299,0.283683204,0
201829,2018,29,4.16E-03,0,0,0.310670865,0,299,0.283683204,0
201830,2018,30,0.004431315,0,0,0.310670865,0,299,0.283683204,0
201831,2018,31,5.72E-03,0,0,0.310670865,0,299,0.283683204,0
201832,2018,32,0.007017544,0,0,0.310670865,0,299,0.283683204,0
201833,2018,33,5.25E-03,0,0,0.310670865,0,299,0.283683204,0
201834,2018,34,0.003484321,0,0,0.310670865,0,299,0.283683204,0
201835,2018,35,0.016224919,0,0,0.310670865,0,299,0.283683204,0
201836,2018,36,0.028965517,0,0,0.310670865,0,299,0.283683204,0
201837,2018,37,0.017664095,0,0,0.310670865,0,299,0.283683204,0
201838,2018,38,0.006362672,0,0,0.310670865,0,299,0.283683204,0
201839,2018,39,6.53E-03,0,0,0.310670865,0,299,0.283683204,0
201840,2018,40,0.0067,0,0,0.303076688,0,299,0.238019133,0
201841,2018,41,0.008,0,0,0.303076688,0,299,0.238019133,0
201842,2018,42,0.0054,0,0,0.303076688,0,299,0.238019133,0
201843,2018,43,0.0088,0,0,0.303076688,0,299,0.238019133,0
201844,2018,44,0.0174,0,0,0.303076688,0,299,0.238019133,0
201845,2018,45,0.0249,0,0,0.303076688,0,299,0.238019133,0
201846,2018,46,0.0249,0,0,0.303076688,0,299,0.238019133,0
201847,2018,47,0.0328,0,0,0.303076688,0,299,0.238019133,0
201848,2018,48,0.037,0,0,0.303076688,0,299,0.238019133,0
201849,2018,49,0.0546,0,0,0.303076688,0,299,0.238019133,0
201850,2018,50,0.0668,0,0,0.303076688,1,299,0.238019133,0
201851,2018,51,0.1242,0,0,0.303076688,1,299,0.238019133,0
201852,2018,52,0.1739,0,0,0.303076688,1,299,0.238019133,0
201901,2019,1,0.1637,0,0,0.282710487,1,299,0.210166612,0
201902,2019,2,0.2135,0,0,0.282710487,1,299,0.210166612,0
201903,2019,3,0.213,0,0,0.282710487,1,299,0.210166612,0
201904,2019,4,0.2375,0,0,0.282710487,1,299,0.210166612,0
201905,2019,5,0.257,0,0,0.282710487,1,299,0.210166612,0
201906,2019,6,0.2858,0,0,0.282710487,1,299,0.210166612,0
201907,2019,7,0.278,0,0,0.282710487,1,299,0.210166612,0
201908,2019,8,0.222,0,0,0.282710487,1,299,0.210166612,0
201909,2019,9,0.16,0,0,0.282710487,1,299,0.210166612,0
201910,2019,10,0.117,0,0,0.282710487,1,299,0.210166612,0
201911,2019,11,0.123,0,0,0.282710487,1,299,0.210166612,0
201912,2019,12,0.107,0,0,0.282710487,1,299,0.210166612,0
201913,2019,13,0.094,0,0,0.282710487,1,299,0.210166612,0
201914,2019,14,0.073,0,0,0.304765915,0,299,0.261430209,0
201915,2019,15,0.072,0,0,0.304765915,0,299,0.261430209,0
201916,2019,16,0.064,0,0,0.304765915,0,299,0.261430209,0
201917,2019,17,0.055,0,0,0.304765915,0,299,0.261430209,0
201918,2019,18,0.038,0,0,0.304765915,0,299,0.261430209,0
201919,2019,19,0.035,0,0,0.304765915,0,299,0.261430209,0
201920,2019,20,0.026,0,0,0.304765915,0,299,0.261430209,0
201921,2019,21,0.018988024,0,0,0.304765915,0,299,0.261430209,0
201922,2019,22,0.011976048,0,0,0.304765915,0,299,0.261430209,0
201923,2019,23,0.014197563,0,0,0.304765915,0,299,0.261430209,0
201924,2019,24,0.016419077,0,0,0.304765915,0,299,0.261430209,0
201925,2019,25,0.013344926,0,0,0.304765915,0,299,0.261430209,0
201926,2019,26,0.010270775,0,0,0.304765915,0,299,0.261430209,0
201927,2019,27,0.011875,0,0,0.30844182,0,299,0.299263151,0
201928,2019,28,0.01010101,0,0,0.30844182,0,299,0.299263151,0
201929,2019,29,0.011568123,0,0,0.30844182,0,299,0.299263151,0
201930,2019,30,0.010301692,0,0,0.30844182,0,299,0.299263151,0
201931,2019,31,0.008339651,0,0,0.30844182,0,299,0.299263151,0
201932,2019,32,0.011049724,0,0,0.30844182,0,299,0.299263151,0
201933,2019,33,0.01937046,0,0,0.30844182,0,299,0.299263151,0
201934,2019,34,0.027318476,0,0,0.30844182,0,299,0.299263151,0
201935,2019,35,0.021978022,0,0,0.30844182,0,299,0.299263151,0
201936,2019,36,0.017037037,0,0,0.30844182,0,299,0.299263151,0
201937,2019,37,0.012911556,0,0,0.30844182,0,299,0.299263151,0
201938,2019,38,0.012387387,0,0,0.30844182,0,299,0.299263151,0
201939,2019,39,0.019659936,0,0,0.30844182,0,299,0.299263151,0
201940,2019,40,0.012036108,0,0,0.295409067,0,299,0.259736522,0
201941,2019,41,0.025618375,0,0,0.295409067,0,299,0.259736522,0
201942,2019,42,0.02502157,0,0,0.295409067,0,299,0.259736522,0
201943,2019,43,0.028857253,0,0,0.295409067,0,299,0.259736522,0
201944,2019,44,0.037310532,0,0,0.295409067,0,299,0.259736522,0
201945,2019,45,0.034303949,0,0,0.295409067,0,299,0.259736522,0
201946,2019,46,0.070254111,0,0,0.295409067,0,299,0.259736522,0
201947,2019,47,0.146283784,0,0,0.295409067,0,299,0.259736522,0
201948,2019,48,0.165976331,0,0,0.295409067,0,299,0.259736522,0
201949,2019,49,0.203215604,0,0,0.295409067,0,299,0.259736522,0
201950,2019,50,0.211208893,0,0,0.295409067,1,299,0.259736522,0
201951,2019,51,0.217694994,0,0,0.295409067,1,299,0.259736522,0
201952,2019,52,0.246837305,0,0,0.295409067,1,299,0.259736522,0
202001,2020,1,0.183081424,0,0,0.265208688,1,299,0.161023454,0
202002,2020,2,0.120856556,0,0,0.265208688,1,299,0.161023454,0
202003,2020,3,0.090025207,0,0,0.265208688,1,299,0.161023454,0
202004,2020,4,0.065945215,0,0,0.265208688,1,299,0.161023454,0
202005,2020,5,0.063291139,0,0,0.265208688,1,299,0.161023454,0
202006,2020,6,0.050048749,0,0,0.265208688,1,299,0.161023454,0
202007,2020,7,0.056563501,0,0,0.265208688,1,299,0.161023454,0
202008,2020,8,0.051380861,0,0,0.265208688,1,299,0.161023454,0
202009,2020,9,0.041160162,0,0,0.265208688,1,299,0.161023454,0
202010,2020,10,0.042249936,0,0,0.265208688,1,299,0.161023454,0
202011,2020,11,0.026261489,0,0,0.265208688,1,299,0.161023454,0
202012,2020,12,0.017272186,0,0,0.265208688,1,299,0.161023454,0
202013,2020,13,0.010348071,0,0,0.265208688,1,299,0.161023454,0
202014,2020,14,0.015352197,0,0,0.159914916,0,299,0.009167969,0
202015,2020,15,0.01826678,0,0,0.159914916,0,299,0.009167969,1
202016,2020,16,0.026645768,0,0,0.159914916,0,299,0.009167969,1
202017,2020,17,0.02812687,0,0,0.159914916,0,299,0.009167969,1
202018,2020,18,0.069291339,0,0,0.159914916,0,299,0.009167969,1
202019,2020,19,0.086146682,0,0,0.159914916,0,299,0.009167969,1
202020,2020,20,0.104046243,0,0,0.159914916,0,299,0.009167969,1
202021,2020,21,0.045602606,0,0,0.159914916,0,299,0.009167969,1
202022,2020,22,0.013559322,0,0,0.159914916,0,299,0.009167969,1
202023,2020,23,0.001062699,0,0,0.159914916,0,299,0.009167969,1
202024,2020,24,0.001168292,0,0,0.159914916,0,299,0.009167969,1
202025,2020,25,0.001273885,0,0,0.159914916,0,299,0.009167969,1
202026,2020,26,0.001281273,0,0,0.159914916,0,299,0.009167969,1
202027,2020,27,0.001281273,0,0,0.264550602,0,299,0.053462909,1
202028,2020,28,0.001281273,0,0,0.264550602,0,299,0.053462909,1
202029,2020,29,0.001281273,0,0,0.264550602,0,299,0.053462909,1
202030,2020,30,0.00128866,0,1,0.264550602,0,299,0.053462909,1
202031,2020,31,0.001813921,0,1,0.264550602,0,299,0.053462909,1
202032,2020,32,0.001813921,0,1,0.264550602,0,299,0.053462909,1
202033,2020,33,0.001813921,0,1,0.264550602,0,299,0.053462909,1
202034,2020,34,0.001813921,0,1,0.264550602,0,299,0.053462909,1
202035,2020,35,0.001813921,0,1,0.264550602,0,299,0.053462909,1
202036,2020,36,0.001813921,0,1,0.264550602,0,299,0.053462909,1
202037,2020,37,0.001813921,0,1,0.264550602,0,299,0.053462909,1
202038,2020,38,0.002339181,0,1,0.264550602,0,299,0.053462909,1
202039,2020,39,0.000790514,0,1,0.264550602,0,299,0.053462909,1
202040,2020,40,0.001201059,0,1,0.233291513,0,299,0.031905652,1
202041,2020,41,0.001611604,0,1,0.233291513,0,299,0.031905652,1
202042,2020,42,0.00093985,0,1,0.233291513,0,299,0.031905652,1
202043,2020,43,0.000867382,0,1,0.233291513,0,299,0.031905652,1
202044,2020,44,0.000867382,0,1,0.233291513,0,299,0.031905652,1
202045,2020,45,0.000867382,0,1,0.233291513,0,299,0.031905652,1
202046,2020,46,0.000794913,0,1,0.233291513,0,299,0.031905652,1
202047,2020,47,0.00233463,0,1,0.233291513,0,299,0.031905652,1
202048,2020,48,0.002053388,0,1,0.233291513,0,299,0.031905652,1
202049,2020,49,0.001631655,0,1,0.233291513,0,299,0.031905652,1
202050,2020,50,0.001209921,0,1,0.233291513,1,299,0.031905652,0.95255
202051,2020,51,0.00080871,0,1,0.233291513,1,299,0.031905652,0.6984
202052,2020,52,0.000407498,0,1,0.233291513,1,299,0.031905652,0.6
202053,2020,53,0.000292528,0,1,0.233291513,1,299,0.031905652,0.6
202101,2021,1,0.000292528,0,1,0.185119537,1,299,0.004333809,0.6
202102,2021,2,0.000292528,0,1,0.185119537,1,299,0.004333809,0.6
202103,2021,3,0.000292528,0,1,0.185119537,1,299,0.004333809,0.6
202104,2021,4,0.000292528,0,1,0.185119537,1,299,0.004333809,0.6
202105,2021,5,0.000292528,0,1,0.185119537,1,299,0.004333809,0.6
202106,2021,6,0.000292528,0,1,0.185119537,1,299,0.004333809,0.6
202107,2021,7,0.000177557,0,1,0.185119537,1,299,0.004333809,0.6
202108,2021,8,0.000222254,0,1,0.185119537,1,299,0.004333809,0.6
202109,2021,9,0.000222254,0,1,0.185119537,1,299,0.004333809,0.6
202110,2021,10,0.000222254,0,1,0.185119537,1,299,0.004333809,0.6
202111,2021,11,0.000266951,0,1,0.185119537,1,299,0.004333809,0.6
202112,2021,12,0.000236798,0,1,0.185119537,1,299,0.004333809,0.6
202113,2021,13,0.000257798,0,1,0.157012382,1,299,0.008868959,0.6
202114,2021,14,0.000901307,0,1,0.157012382,0,299,0.008868959,0.6
202115,2021,15,0.000857489,0,1,0.157012382,0,299,0.008868959,0.6
202116,2021,16,0.000857489,0,1,0.157012382,0,299,0.008868959,0.6
202117,2021,17,0.000857489,0,1,0.157012382,0,299,0.008868959,0.6
202118,2021,18,0.000857489,0,1,0.157012382,0,299,0.008868959,0.6
202119,2021,19,0.000857489,0,1,0.157012382,0,299,0.008868959,0.6
202120,2021,20,0.000857489,0,1,0.157012382,0,299,0.008868959,0.6
202121,2021,21,0.00081367,0,1,0.157012382,0,299,0.008868959,0.6
202122,2021,22,0.000565919,0,1,0.157012382,0,299,0.008868959,0.6
202123,2021,23,0.000565919,0,1,0.157012382,0,299,0.008868959,0.6
202124,2021,24,0.000565919,0,1,0.157012382,0,299,0.008868959,0.6
202125,2021,25,0.000318167,0,1,0.157012382,0,299,0.008868959,0.6
202126,2021,26,0.000318167,0,1,0.25974888,0,299,0.051719237,0.6
202127,2021,27,0.000318167,0,1,0.25974888,0,299,0.051719237,0.6
202128,2021,28,0.000318167,0,1,0.25974888,0,299,0.051719237,0.6
202129,2021,29,0,0,1,0.25974888,0,299,0.051719237,0.6
202130,2021,30,0,0,1,0.25974888,0,299,0.051719237,0.6
202131,2021,31,0,0,1,0.25974888,0,299,0.051719237,0.6
202132,2021,32,0,0,1,0.25974888,0,299,0.051719237,0.6
202133,2021,33,0,0,1,0.25974888,0,299,0.051719237,0.6
202134,2021,34,0,0,1,0.25974888,0,299,0.051719237,0.6
202135,2021,35,0,0,1,0.25974888,0,299,0.051719237,0.6
202136,2021,36,0,0,1,0.25974888,0,299,0.051719237,0.6
202137,2021,37,0,0,1,0.25974888,0,299,0.051719237,0.6
202138,2021,38,0,0,1,0.25974888,0,299,0.051719237,0.6
202139,2021,39,0,0,1,0.229057159,0,299,0.030865062,0.6
202140,2021,40,0,0,1,0.229057159,0,299,0.030865062,0
202141,2021,41,0,0,1,0.229057159,0,299,0.030865062,0
202142,2021,42,0,0,1,0.229057159,0,299,0.030865062,0
202143,2021,43,0,0,1,0.229057159,0,299,0.030865062,0
202144,2021,44,0,0,1,0.229057159,0,299,0.030865062,0
202145,2021,45,0,0,1,0.229057159,0,299,0.030865062,0
202146,2021,46,0,0,1,0.229057159,0,299,0.030865062,0
202147,2021,47,0,0,1,0.229057159,0,299,0.030865062,0
202148,2021,48,0,0,1,0.229057159,0,299,0.030865062,0
202149,2021,49,0,0,1,0.229057159,0,299,0.030865062,0
202150,2021,50,0,0,1,0.229057159,1,299,0.030865062,0
202151,2021,51,0,0,1,0.229057159,1,299,0.030865062,0
202152,2021,52,0,0,1,0.229057159,1,299,0.030865062,0
202201,2022,1,0,0,1,0.181819426,1,299,0.004196928,0
202202,2022,2,0,0,1,0.181819426,1,299,0.004196928,0
202203,2022,3,0,0,1,0.181819426,1,299,0.004196928,0
202204,2022,4,0,0,1,0.181819426,1,299,0.004196928,0
202205,2022,5,0,0,1,0.181819426,1,299,0.004196928,0
202206,2022,6,0,0,1,0.181819426,1,299,0.004196928,0
202207,2022,7,0,0,1,0.181819426,1,299,0.004196928,0
202208,2022,8,0,0,1,0.181819426,1,299,0.004196928,0
202209,2022,9,0,0,1,0.181819426,1,299,0.004196928,0
202210,2022,10,0,0,1,0.181819426,1,299,0.004196928,0
202211,2022,11,0,0,1,0.181819426,1,299,0.004196928,0
202212,2022,12,0,0,1,0.181819426,1,299,0.004196928,0
202213,2022,13,0,0,1,0.154213336,1,299,0.008588837,0
202214,2022,14,0,0,1,0.154213336,0,,0.008588837,0
202215,2022,15,0,0,1,0.154213336,0,,0.008588837,0
202216,2022,16,0,0,1,0.154213336,0,,0.008588837,0
202217,2022,17,0,0,1,0.154213336,0,,0.008588837,0
202218,2022,18,0,0,1,0.154213336,0,,0.008588837,0
202219,2022,19,0,0,1,0.154213336,0,,0.008588837,0
202220,2022,20,0,0,1,0.154213336,0,,0.008588837,0
202221,2022,21,0,0,1,0.154213336,0,,0.008588837,0
202222,2022,22,0,0,1,0.154213336,0,,0.008588837,0
202223,2022,23,0,0,1,0.154213336,0,,0.008588837,0
202224,2022,24,0,0,1,0.154213336,0,,0.008588837,0
202225,2022,25,0,0,1,0.154213336,0,,0.008588837,0
202226,2022,26,0,0,1,0.255118358,0,,0.050085711,0
202227,2022,27,0,0,1,0.255118358,0,,0.050085711,0
202228,2022,28,0,0,1,0.255118358,0,,0.050085711,0
202229,2022,29,0,0,1,0.255118358,0,,0.050085711,0
202230,2022,30,0,0,1,0.255118358,0,,0.050085711,0
202231,2022,31,0,0,1,0.255118358,0,,0.050085711,0
202232,2022,32,0,0,1,0.255118358,0,,0.050085711,0
202233,2022,33,0,0,1,0.255118358,0,,0.050085711,0
202234,2022,34,0,0,1,0.255118358,0,,0.050085711,0
202235,2022,35,0,0,1,0.255118358,0,,0.050085711,0
202236,2022,36,0,0,1,0.255118358,0,,0.050085711,0
202237,2022,37,0,0,1,0.255118358,0,,0.050085711,0
202238,2022,38,0,0,1,0.255118358,0,,0.050085711,0
202239,2022,39,0,0,1,0.224973776,0,,0.029890204,0
202240,2022,40,0,0,1,0.224973776,0,,0.029890204,0
202241,2022,41,0,0,1,0.224973776,0,,0.029890204,0
202242,2022,42,0,0,1,0.224973776,0,,0.029890204,0
202243,2022,43,0,0,1,0.224973776,0,,0.029890204,0
202244,2022,44,0,0,1,0.224973776,0,,0.029890204,0
202245,2022,45,0,0,1,0.224973776,0,,0.029890204,0
202246,2022,46,0,0,1,0.224973776,0,,0.029890204,0
202247,2022,47,0,0,1,0.224973776,0,,0.029890204,0
202248,2022,48,0,0,1,0.224973776,0,,0.029890204,0
202249,2022,49,0,0,1,0.224973776,0,,0.029890204,0
202250,2022,50,0,0,1,0.224973776,1,,0.029890204,0
202251,2022,51,0,0,1,0.224973776,1,,0.029890204,0
202252,2022,52,0,0,1,0.224973776,1,,0.029890204,0
